2021-2022 student count - year to date,2021-2022 attendance rate - year to date,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Category: Student Group,District code: District name
143,93.9,155.0,92.7,165.0,95.31,Free/Reduced Lunch: Reduced Price Meal Eligible,1520011: Waterford School District
611,92.6,630.0,92.47,767.0,94.24,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1520011: Waterford School District
82,92.59,67.0,93.78,78.0,95.03,English Learners: English Learners,1520011: Waterford School District
256,94.75,249.0,95.19,248.0,96.09,Race/Ethnicity: All other races,1520011: Waterford School District
55,95.21,65.0,92.61,68.0,96.13,Race/Ethnicity: Black or African American,1520011: Waterford School District
289,92.02,266.0,92.74,283.0,94.73,Race/Ethnicity: Hispanic/Latino of any race,1520011: Waterford School District
1687,94.74,1729.0,95.6,1830.0,95.41,Race/Ethnicity: White,1520011: Waterford School District
1396,95.43,1428.0,96.58,1427.0,96.12,High Needs: Students Without High Needs,1520011: Waterford School District
855,92.75,863.0,92.77,1002.0,94.41,High Needs: Students With High Needs,1520011: Waterford School District
376,91.35,369.0,91.99,390.0,93.32,Students With Disabilities: Students With Disabilities,1530011: Watertown School District
671,92.43,705.0,93.05,760.0,94.0,Free/Reduced Lunch: Free Meal Eligible,1530011: Watertown School District
207,94.78,247.0,95.5,205.0,95.4,Free/Reduced Lunch: Reduced Price Meal Eligible,1530011: Watertown School District
878,92.98,952.0,93.69,965.0,94.3,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1530011: Watertown School District
119,93.79,107.0,94.21,130.0,95.97,English Learners: English Learners,1530011: Watertown School District
135,94.29,137.0,94.44,130.0,95.32,Race/Ethnicity: All other races,1530011: Watertown School District
84,95.51,76.0,94.76,76.0,95.5,Race/Ethnicity: Black or African American,1530011: Watertown School District
243,93.01,213.0,93.36,223.0,94.86,Race/Ethnicity: Hispanic/Latino of any race,1530011: Watertown School District
2059,94.21,2137.0,95.91,2214.0,95.29,Race/Ethnicity: White,1530011: Watertown School District
1389,95.17,1365.0,97.05,1444.0,95.99,High Needs: Students Without High Needs,1530011: Watertown School District
1118,92.93,1170.0,93.95,1199.0,94.37,High Needs: Students With High Needs,1530011: Watertown School District
87,92.07,90.0,95.78,95.0,94.02,Students With Disabilities: Students With Disabilities,1540011: Westbrook School District
154,91.47,178.0,95.45,193.0,94.4,Free/Reduced Lunch: Free Meal Eligible,1540011: Westbrook School District
51,92.18,49.0,96.5,40.0,95.36,Free/Reduced Lunch: Reduced Price Meal Eligible,1540011: Westbrook School District
205,91.64,227.0,95.68,233.0,94.57,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1540011: Westbrook School District
71,94.27,70.0,95.89,82.0,95.43,English Learners: English Learners,1540011: Westbrook School District
137,93.36,125.0,96.23,124.0,95.14,Race/Ethnicity: Hispanic/Latino of any race,1540011: Westbrook School District
425,92.4,446.0,97.31,463.0,95.2,Race/Ethnicity: White,1540011: Westbrook School District
299,93.05,309.0,98.03,321.0,95.46,High Needs: Students Without High Needs,1540011: Westbrook School District
272,91.99,284.0,96.02,302.0,94.57,High Needs: Students With High Needs,1540011: Westbrook School District
1342,90.52,1296.0,94.06,1303.0,93.17,Students With Disabilities: Students With Disabilities,1550011: West Hartford School District
1754,90.41,1897.0,93.76,2063.0,93.85,Free/Reduced Lunch: Free Meal Eligible,1550011: West Hartford School District
428,91.89,483.0,95.47,366.0,95.44,Free/Reduced Lunch: Reduced Price Meal Eligible,1550011: West Hartford School District
2182,90.7,2380.0,94.11,2429.0,94.1,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1550011: West Hartford School District
584,91.6,566.0,94.23,648.0,94.17,English Learners: English Learners,1550011: West Hartford School District
1482,94.28,1405.0,97.18,1474.0,95.93,Race/Ethnicity: All other races,1550011: West Hartford School District
779,91.89,845.0,94.65,807.0,95.21,Race/Ethnicity: Black or African American,1550011: West Hartford School District
1724,90.58,1701.0,94.15,1729.0,94.03,Race/Ethnicity: Hispanic/Latino of any race,1550011: West Hartford School District
5033,93.95,5184.0,97.21,5226.0,95.82,Race/Ethnicity: White,1550011: West Hartford School District
5705,94.37,5764.0,97.55,5911.0,96.21,High Needs: Students Without High Needs,1550011: West Hartford School District
3135,91.05,3265.0,94.48,3325.0,94.07,High Needs: Students With High Needs,1550011: West Hartford School District
991,89.36,948.0,89.86,963.0,92.39,Students With Disabilities: Students With Disabilities,1560011: West Haven School District
2704,89.72,2941.0,89.88,3148.0,93.48,Free/Reduced Lunch: Free Meal Eligible,1560011: West Haven School District
458,92.19,483.0,93.82,373.0,95.28,Free/Reduced Lunch: Reduced Price Meal Eligible,1560011: West Haven School District
3162,90.07,3424.0,90.44,3521.0,93.67,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1560011: West Haven School District
960,92.76,839.0,92.2,906.0,95.45,English Learners: English Learners,1560011: West Haven School District
561,91.82,535.0,92.11,504.0,94.53,Race/Ethnicity: All other races,1560011: West Haven School District
1411,91.49,1313.0,91.33,1329.0,94.21,Race/Ethnicity: Black or African American,1560011: West Haven School District
2299,90.89,2271.0,90.93,2274.0,94.11,Race/Ethnicity: Hispanic/Latino of any race,1560011: West Haven School District
1592,91.24,1616.0,93.5,1705.0,94.24,Race/Ethnicity: White,1560011: West Haven School District
1823,92.99,1668.0,94.88,1755.0,95.25,High Needs: Students Without High Needs,1560011: West Haven School District
3832,90.4,3918.0,90.65,4057.0,93.74,High Needs: Students With High Needs,1560011: West Haven School District
234,93.38,247.0,95.2,255.0,94.58,Students With Disabilities: Students With Disabilities,1570011: Weston School District
33,92.58,35.0,93.56,46.0,94.4,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1570011: Weston School District
278,95.2,263.0,97.19,242.0,96.39,Race/Ethnicity: All other races,1570011: Weston School District
29,93.43,33.0,93.89,42.0,94.77,Race/Ethnicity: Black or African American,1570011: Weston School District
186,95.43,175.0,96.94,155.0,95.58,Race/Ethnicity: Hispanic/Latino of any race,1570011: Weston School District
1711,94.91,1770.0,96.82,1826.0,95.53,Race/Ethnicity: White,1570011: Weston School District
1909,95.18,1915.0,97.06,1964.0,95.75,High Needs: Students Without High Needs,1570011: Weston School District
268,93.48,283.0,95.22,301.0,94.71,High Needs: Students With High Needs,1570011: Weston School District
696,91.88,661.0,94.73,686.0,94.38,Students With Disabilities: Students With Disabilities,1580011: Westport School District
113,90.19,110.0,92.29,137.0,93.91,Free/Reduced Lunch: Free Meal Eligible,1580011: Westport School District
34,94.01,24.0,94.03,46.0,94.76,Free/Reduced Lunch: Reduced Price Meal Eligible,1580011: Westport School District
147,91.07,134.0,92.6,183.0,94.13,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1580011: Westport School District
60,93.12,56.0,94.69,74.0,95.2,English Learners: English Learners,1580011: Westport School District
701,94.81,688.0,97.26,633.0,96.42,Race/Ethnicity: All other races,1580011: Westport School District
117,94.11,123.0,95.2,117.0,95.95,Race/Ethnicity: Black or African American,1580011: Westport School District
379,93.04,369.0,95.26,363.0,94.77,Race/Ethnicity: Hispanic/Latino of any race,1580011: Westport School District
4072,93.93,4117.0,96.44,4173.0,95.5,Race/Ethnicity: White,1580011: Westport School District
4399,94.34,4448.0,96.73,4444.0,95.78,High Needs: Students Without High Needs,1580011: Westport School District
819,92.11,772.0,94.77,842.0,94.49,High Needs: Students With High Needs,1580011: Westport School District
476,90.86,469.0,93.87,491.0,94.13,Students With Disabilities: Students With Disabilities,1590011: Wethersfield School District
811,91.07,723.0,94.36,794.0,94.62,Free/Reduced Lunch: Free Meal Eligible,1590011: Wethersfield School District
219,92.65,144.0,96.24,170.0,96.21,Free/Reduced Lunch: Reduced Price Meal Eligible,1590011: Wethersfield School District
1030,91.4,867.0,94.68,964.0,94.9,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1590011: Wethersfield School District
333,92.21,322.0,95.34,360.0,95.4,English Learners: English Learners,1590011: Wethersfield School District
352,93.33,302.0,97.01,304.0,96.39,Race/Ethnicity: All other races,1590011: Wethersfield School District
151,91.37,142.0,93.54,135.0,95.5,Race/Ethnicity: Black or African American,1590011: Wethersfield School District
724,91.67,703.0,94.89,670.0,95.15,Race/Ethnicity: Hispanic/Latino of any race,1590011: Wethersfield School District
2351,93.98,2366.0,97.31,2451.0,96.18,Race/Ethnicity: White,1590011: Wethersfield School District
2127,94.43,2197.0,97.78,2202.0,96.6,High Needs: Students Without High Needs,1590011: Wethersfield School District
1403,91.78,1283.0,94.77,1358.0,94.95,High Needs: Students With High Needs,1590011: Wethersfield School District
62,88.44,68.0,89.93,76.0,93.15,Students With Disabilities: Students With Disabilities,1600011: Willington School District
61,89.5,147.0,89.73,161.0,93.97,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1600011: Willington School District
26,88.81,34.0,87.76,37.0,92.4,Race/Ethnicity: Hispanic/Latino of any race,1600011: Willington School District
327,91.45,343.0,91.65,362.0,95.33,Race/Ethnicity: White,1600011: Willington School District
254,92.58,202.0,92.67,221.0,95.85,High Needs: Students Without High Needs,1600011: Willington School District
114,89.01,181.0,90.03,198.0,94.19,High Needs: Students With High Needs,1600011: Willington School District
572,95.31,566.0,96.19,591.0,95.62,Students With Disabilities: Students With Disabilities,1610011: Wilton School District
125,94.3,142.0,96.19,171.0,95.8,Free/Reduced Lunch: Free Meal Eligible,1610011: Wilton School District
27,95.72,28.0,96.68,34.0,95.51,Free/Reduced Lunch: Reduced Price Meal Eligible,1610011: Wilton School District
152,94.56,170.0,96.27,205.0,95.75,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1610011: Wilton School District
27,93.77,25.0,95.32,34.0,94.08,English Learners: English Learners,1610011: Wilton School District
653,96.34,625.0,97.28,622.0,96.81,Race/Ethnicity: All other races,1610011: Wilton School District
37,96.25,37.0,97.98,40.0,96.9,Race/Ethnicity: Black or African American,1610011: Wilton School District
270,95.01,269.0,95.17,268.0,95.9,Race/Ethnicity: Hispanic/Latino of any race,1610011: Wilton School District
2774,95.96,2768.0,97.2,2899.0,96.56,Race/Ethnicity: White,1610011: Wilton School District
2978,96.16,2926.0,97.25,3063.0,96.76,High Needs: Students Without High Needs,1610011: Wilton School District
696,95.25,708.0,96.36,766.0,95.74,High Needs: Students With High Needs,1610011: Wilton School District
108,88.9,114.0,90.8,121.0,90.2,Students With Disabilities: Students With Disabilities,1620011: Winchester School District
254,91.48,249.0,93.39,259.0,92.79,Free/Reduced Lunch: Free Meal Eligible,1620011: Winchester School District
57,92.64,50.0,93.2,58.0,94.5,Free/Reduced Lunch: Reduced Price Meal Eligible,1620011: Winchester School District
311,91.69,299.0,93.36,317.0,93.11,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1620011: Winchester School District
62,90.77,64.0,92.02,60.0,95.09,Race/Ethnicity: Hispanic/Latino of any race,1620011: Winchester School District
433,92.2,429.0,94.12,423.0,93.89,Race/Ethnicity: White,1620011: Winchester School District
170,93.68,179.0,95.05,166.0,95.53,High Needs: Students Without High Needs,1620011: Winchester School District
347,91.1,346.0,93.11,367.0,93.19,High Needs: Students With High Needs,1620011: Winchester School District
553,85.08,557.0,83.07,588.0,91.06,Students With Disabilities: Students With Disabilities,1630011: Windham School District
1847,85.32,1833.0,84.37,2089.0,92.89,Free/Reduced Lunch: Free Meal Eligible,1630011: Windham School District
236,89.7,221.0,89.53,187.0,94.65,Free/Reduced Lunch: Reduced Price Meal Eligible,1630011: Windham School District
2083,85.81,2054.0,84.93,2276.0,93.04,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1630011: Windham School District
952,86.28,898.0,84.0,943.0,93.15,English Learners: English Learners,1630011: Windham School District
103,87.52,100.0,88.47,98.0,94.85,Race/Ethnicity: All other races,1630011: Windham School District
89,86.73,101.0,85.94,111.0,92.12,Race/Ethnicity: Black or African American,1630011: Windham School District
2116,86.49,2121.0,85.76,2189.0,93.51,Race/Ethnicity: Hispanic/Latino of any race,1630011: Windham School District
652,89.73,663.0,91.51,662.0,94.34,Race/Ethnicity: White,1630011: Windham School District
554,91.95,621.0,93.96,564.0,95.95,High Needs: Students Without High Needs,1630011: Windham School District
2338,86.14,2316.0,85.32,2496.0,93.17,High Needs: Students With High Needs,1630011: Windham School District
631,87.17,623.0,87.88,664.0,92.82,Students With Disabilities: Students With Disabilities,1640011: Windsor School District
1015,87.74,1141.0,88.44,1227.0,93.81,Free/Reduced Lunch: Free Meal Eligible,1640011: Windsor School District
257,90.61,285.0,92.13,258.0,94.56,Free/Reduced Lunch: Reduced Price Meal Eligible,1640011: Windsor School District
1272,88.32,1426.0,89.18,1485.0,93.94,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1640011: Windsor School District
111,87.7,126.0,90.34,128.0,94.1,English Learners: English Learners,1640011: Windsor School District
409,91.08,394.0,94.17,365.0,95.0,Race/Ethnicity: All other races,1640011: Windsor School District
1310,90.81,1326.0,92.0,1401.0,95.28,Race/Ethnicity: Black or African American,1640011: Windsor School District
775,88.73,735.0,89.68,696.0,94.05,Race/Ethnicity: Hispanic/Latino of any race,1640011: Windsor School District
725,91.41,760.0,94.78,792.0,95.18,Race/Ethnicity: White,1640011: Windsor School District
1546,92.7,1439.0,95.76,1470.0,96.15,High Needs: Students Without High Needs,1640011: Windsor School District
1612,88.44,1726.0,89.73,1784.0,93.96,High Needs: Students With High Needs,1640011: Windsor School District
236,89.01,248.0,90.12,253.0,92.22,Students With Disabilities: Students With Disabilities,1650011: Windsor Locks School District
532,88.73,520.0,91.51,687.0,93.24,Free/Reduced Lunch: Free Meal Eligible,1650011: Windsor Locks School District
104,91.74,89.0,90.23,105.0,93.97,Free/Reduced Lunch: Reduced Price Meal Eligible,1650011: Windsor Locks School District
636,89.22,609.0,91.32,792.0,93.34,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1650011: Windsor Locks School District
102,92.83,94.0,94.75,90.0,94.01,English Learners: English Learners,1650011: Windsor Locks School District
192,91.56,205.0,94.94,198.0,94.85,Race/Ethnicity: All other races,1650011: Windsor Locks School District
180,87.0,190.0,89.2,201.0,93.06,Race/Ethnicity: Black or African American,1650011: Windsor Locks School District
244,90.71,248.0,93.19,255.0,93.01,Race/Ethnicity: Hispanic/Latino of any race,1650011: Windsor Locks School District
812,92.45,851.0,95.02,857.0,94.79,Race/Ethnicity: White,1650011: Windsor Locks School District
638,93.47,716.0,96.36,618.0,95.68,High Needs: Students Without High Needs,1650011: Windsor Locks School District
771,89.62,756.0,91.68,893.0,93.28,High Needs: Students With High Needs,1650011: Windsor Locks School District
313,92.75,291.0,92.86,299.0,93.93,Students With Disabilities: Students With Disabilities,1660011: Wolcott School District
451,93.06,486.0,92.96,497.0,94.24,Free/Reduced Lunch: Free Meal Eligible,1660011: Wolcott School District
141,93.89,176.0,94.13,143.0,94.99,Free/Reduced Lunch: Reduced Price Meal Eligible,1660011: Wolcott School District
592,93.25,662.0,93.28,640.0,94.41,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,1660011: Wolcott School District
86,94.55,80.0,96.07,74.0,95.64,English Learners: English Learners,1660011: Wolcott School District
129,94.78,143.0,95.07,120.0,95.83,Race/Ethnicity: All other races,1660011: Wolcott School District
